population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,195,Namibia,3,Both,22,All ages,297,Tuberculosis,3,Rate,2005,63.20842216256931,89.70804397708709,42.05500039159471
1,All Population,1,Deaths,195,Namibia,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2005,433.7399645881241,470.6927701892314,394.76667951021716
1,All Population,1,Deaths,186,Seychelles,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2000,241.07147235212022,264.05247472730827,217.18361394827895
1,All Population,1,Deaths,35,Georgia,3,Both,22,All ages,297,Tuberculosis,3,Rate,2000,10.226422785708765,11.408321586176429,9.064641954423912
1,All Population,1,Deaths,35,Georgia,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2000,0.50460934915715,0.607032851998481,0.40470783307364433
1,All Population,1,Deaths,35,Georgia,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2000,24.365950492947228,26.08844236362472,22.70520179335982
1,All Population,1,Deaths,212,Mauritania,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2005,29.578129772158828,55.5254718360823,2.6123394863715785
1,All Population,1,Deaths,212,Mauritania,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2005,77.88274343259148,96.28553201362512,59.88726471663795
1,All Population,1,Deaths,212,Mauritania,3,Both,22,All ages,345,Malaria,3,Rate,2005,20.052667839658955,42.65996375541551,8.072404200012413
1,All Population,1,Deaths,102,United States of America,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2000,25.753141904646156,28.831493989760936,23.136728678532574
1,All Population,1,Deaths,78,Denmark,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2005,324.0666659200727,342.9347805220996,290.73868722410805
1,All Population,1,Deaths,52,Romania,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2000,30.447642917337348,31.427711711035432,29.404613580551977
1,All Population,1,Deaths,75,Austria,3,Both,22,All ages,410,Neoplasms,3,Rate,2000,247.1824558806704,255.476270737263,232.56903441055184
1,All Population,1,Deaths,87,Luxembourg,3,Both,22,All ages,1029,Total cancers,3,Rate,2000,244.5256367250972,253.50359777400865,234.16632581545068
1,All Population,1,Deaths,88,Malta,3,Both,22,All ages,297,Tuberculosis,3,Rate,2000,0.3887757758515373,0.44930438451521615,0.3338993374281582
1,All Population,1,Deaths,88,Malta,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2000,0.8212526079835333,1.0249607148950195,0.6064403981793931
1,All Population,1,Deaths,35,Georgia,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2000,786.2923066341308,835.1238452391211,740.2053165487838
1,All Population,1,Deaths,195,Namibia,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2005,79.08419871951469,97.76694229619095,60.84027675445571
1,All Population,1,Deaths,195,Namibia,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2005,115.09249628973063,137.56508429749798,96.11344493275332
1,All Population,1,Deaths,18,Thailand,3,Both,22,All ages,297,Tuberculosis,3,Rate,2000,17.08201856099249,21.413124300316486,14.330010216265723
1,All Population,1,Deaths,18,Thailand,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2000,59.76759682289718,75.2388221606012,41.76442673950825
1,All Population,1,Deaths,18,Thailand,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2000,153.5913766546196,173.40398740459844,135.0223730424109
1,All Population,1,Deaths,69,Singapore,3,Both,22,All ages,345,Malaria,3,Rate,2000,0.0,0.0,0.0
1,All Population,1,Deaths,207,Ghana,3,Both,22,All ages,410,Neoplasms,3,Rate,2000,42.27282490389525,48.552751800466055,34.83273726815529
1,All Population,1,Deaths,93,Sweden,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2000,482.0035726690706,508.49073864906467,430.45212053316305
1,All Population,1,Deaths,57,Belarus,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2000,11.739184426067391,12.455902858742997,10.982833863263348
1,All Population,1,Deaths,57,Belarus,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2000,836.9917850694266,859.1251942516323,804.9464649782675
1,All Population,1,Deaths,118,Suriname,3,Both,22,All ages,1029,Total cancers,3,Rate,2000,78.54806055581487,84.08467712322548,72.10726590745023
1,All Population,1,Deaths,43,Albania,3,Both,22,All ages,410,Neoplasms,3,Rate,2000,93.3138835985309,99.81446439608604,87.07529871577768
1,All Population,1,Deaths,43,Albania,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2000,4.052323714268992,4.889323877199702,3.1192802861965943
1,All Population,1,Deaths,212,Mauritania,3,Both,22,All ages,1029,Total cancers,3,Rate,2005,51.73924260002454,63.276085739301436,41.606383394107645
1,All Population,1,Deaths,28,Solomon Islands,3,Both,22,All ages,345,Malaria,3,Rate,2000,50.26164280816977,79.04994679589593,22.5098951896953
1,All Population,1,Deaths,20,Viet Nam,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2000,14.95719944408952,19.94434696503673,10.484540982555183
1,All Population,1,Deaths,186,Seychelles,3,Both,22,All ages,1029,Total cancers,3,Rate,2000,130.91196264723203,141.70478329257878,121.61296737951321
1,All Population,1,Deaths,55,Slovenia,3,Both,22,All ages,410,Neoplasms,3,Rate,2000,261.9161653262807,269.9257086060857,252.52659774956604
1,All Population,1,Deaths,62,Russian Federation,3,Both,22,All ages,410,Neoplasms,3,Rate,2005,203.70888481061905,209.85024192836792,198.3434189154272
1,All Population,1,Deaths,18,Thailand,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2000,14.62388337918868,19.131698828792693,10.838251898266252
1,All Population,1,Deaths,186,Seychelles,3,Both,22,All ages,345,Malaria,3,Rate,2000,0.0,0.0,0.0
1,All Population,1,Deaths,204,Chad,3,Both,22,All ages,410,Neoplasms,3,Rate,2000,43.3744693184599,52.416805739300806,36.47287583866525
1,All Population,1,Deaths,195,Namibia,3,Both,22,All ages,1029,Total cancers,3,Rate,2005,41.25383168293967,46.24345338670952,36.00239297461162
1,All Population,1,Deaths,196,South Africa,3,Both,22,All ages,297,Tuberculosis,3,Rate,2005,55.888739755690644,64.22519008923165,49.25398458672256
1,All Population,1,Deaths,196,South Africa,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2005,606.5382169794173,628.8569508078731,589.3360808619692
1,All Population,1,Deaths,35,Georgia,3,Both,22,All ages,345,Malaria,3,Rate,2000,5.8571790577596256e-08,8.589064406572596e-08,3.8880797183224556e-08
1,All Population,1,Deaths,51,Poland,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2000,12.952977658891172,14.224586908615855,11.65598154225632
1,All Population,1,Deaths,213,Niger,3,Both,22,All ages,297,Tuberculosis,3,Rate,2005,63.95480599518413,155.00562060070354,24.821215199732386
1,All Population,1,Deaths,213,Niger,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2005,33.341161649194,42.80447035595556,25.20545608092652
1,All Population,1,Deaths,213,Niger,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2005,170.74036520625376,222.5147542177179,126.79405208928756
1,All Population,1,Deaths,213,Niger,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2005,85.36506463014997,111.82715107505578,65.16299061625313
1,All Population,1,Deaths,90,Norway,3,Both,22,All ages,297,Tuberculosis,3,Rate,2000,1.4967735296431302,1.7291305847894518,1.2488760388167373
1,All Population,1,Deaths,90,Norway,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2000,0.5671458252481247,0.6264382995466661,0.511672482165949
1,All Population,1,Deaths,90,Norway,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2000,47.99232719555032,53.564656255141536,41.81038444913733
1,All Population,1,Deaths,90,Norway,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2000,404.67315771396005,429.2898465159567,364.45508640700035
1,All Population,1,Deaths,119,Trinidad and Tobago,3,Both,22,All ages,297,Tuberculosis,3,Rate,2000,1.8459920730335129,2.1544701865402467,1.6119701055669757
1,All Population,1,Deaths,119,Trinidad and Tobago,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2000,36.100925776504624,38.50155852616929,33.638022693130566
1,All Population,1,Deaths,119,Trinidad and Tobago,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2000,22.660305048103858,23.825958089003723,21.396553662134238
1,All Population,1,Deaths,196,South Africa,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2005,135.23095345544647,145.46955296755917,122.59992422631457
1,All Population,1,Deaths,52,Romania,3,Both,22,All ages,1029,Total cancers,3,Rate,2000,187.42697771434283,191.60876924674176,182.88587170978718
1,All Population,1,Deaths,18,Thailand,3,Both,22,All ages,345,Malaria,3,Rate,2000,0.5666168304791666,1.323439598152341,0.23129919486245357
1,All Population,1,Deaths,52,Romania,3,Both,22,All ages,345,Malaria,3,Rate,2000,0.0,0.0,0.0
1,All Population,1,Deaths,55,Slovenia,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2000,22.58783382094426,24.215085220350343,20.75851297524089
1,All Population,1,Deaths,173,Gabon,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2000,58.49170417607692,74.1845955296701,42.97854757239148
1,All Population,1,Deaths,173,Gabon,3,Both,22,All ages,345,Malaria,3,Rate,2000,65.21163070813243,118.6918674864681,28.31831333461103
1,All Population,1,Deaths,40,Turkmenistan,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2000,73.91320186834922,78.19063295283303,69.48928021711662
1,All Population,1,Deaths,156,United Arab Emirates,3,Both,22,All ages,1029,Total cancers,3,Rate,2000,37.375818599697205,46.126333150873386,30.257996326896176
1,All Population,1,Deaths,157,Yemen,3,Both,22,All ages,297,Tuberculosis,3,Rate,2000,5.515251222546153,11.275084476072289,2.7271777368428896
1,All Population,1,Deaths,157,Yemen,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2000,0.338189731797644,0.6457429803926649,0.14749822715514596
1,All Population,1,Deaths,90,Norway,3,Both,22,All ages,410,Neoplasms,3,Rate,2000,260.0763457379158,271.0490947698055,240.12600993109987
1,All Population,1,Deaths,187,Somalia,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2000,39.12343641742858,56.80869313887872,26.25115855707283
1,All Population,1,Deaths,88,Malta,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2000,37.57180072231461,41.80683472079223,33.411572339427536
1,All Population,1,Deaths,88,Malta,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2000,326.64928238290565,344.56212643174837,300.59651786658253
1,All Population,1,Deaths,18,Thailand,3,Both,22,All ages,1029,Total cancers,3,Rate,2000,139.4862598278088,149.85802379429677,128.53539466510918
1,All Population,1,Deaths,139,Algeria,3,Both,22,All ages,297,Tuberculosis,3,Rate,2000,7.657974979461286,15.282235453292204,4.47319078240939
1,All Population,1,Deaths,139,Algeria,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2000,0.3130302806473226,0.47953856938272676,0.2056261199295784
1,All Population,1,Deaths,139,Algeria,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2000,17.456192631144333,22.744604292596755,13.60696782654843
1,All Population,1,Deaths,139,Algeria,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2000,206.54309171279726,229.7937244139734,182.1867397383
1,All Population,1,Deaths,74,Andorra,3,Both,22,All ages,345,Malaria,3,Rate,2000,0.0,0.0,0.0
1,All Population,1,Deaths,40,Turkmenistan,3,Both,22,All ages,345,Malaria,3,Rate,2000,2.758229482046037e-08,3.992134078913357e-08,1.8371247119802665e-08
1,All Population,1,Deaths,53,Serbia,3,Both,22,All ages,297,Tuberculosis,3,Rate,2000,4.101243885534454,4.731425232096927,3.461304453692997
1,All Population,1,Deaths,53,Serbia,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2000,0.6974758389474452,0.7851397583370806,0.5930847799213552
1,All Population,1,Deaths,53,Serbia,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2000,728.2580366743232,758.3758375808083,686.9577096832651
1,All Population,1,Deaths,35,Georgia,3,Both,22,All ages,1029,Total cancers,3,Rate,2000,141.13834985223164,150.67086524270286,132.24647458289905
1,All Population,1,Deaths,187,Somalia,3,Both,22,All ages,297,Tuberculosis,3,Rate,2000,133.45837192640406,262.2720128998171,55.32697742699467
1,All Population,1,Deaths,187,Somalia,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2000,26.830479085891323,45.36124536280315,15.348287145449655
1,All Population,1,Deaths,187,Somalia,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2000,87.30762596513172,117.62651712968827,62.87344988376055
1,All Population,1,Deaths,157,Yemen,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2000,180.0759673844326,196.84789829950222,163.07060003204307
1,All Population,1,Deaths,90,Norway,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2000,15.397530696894128,17.36996832534394,13.598437308071222
1,All Population,1,Deaths,213,Niger,3,Both,22,All ages,1029,Total cancers,3,Rate,2005,26.74196469402016,31.71627193463175,22.469961459209443
1,All Population,1,Deaths,63,Ukraine,3,Both,22,All ages,410,Neoplasms,3,Rate,2005,205.386713587919,210.52822099439598,200.03891302056527
1,All Population,1,Deaths,119,Trinidad and Tobago,3,Both,22,All ages,410,Neoplasms,3,Rate,2000,112.28187408502063,116.26159672396075,108.3879332657425
1,All Population,1,Deaths,196,South Africa,3,Both,22,All ages,1029,Total cancers,3,Rate,2005,69.17289655750466,73.45013627209993,64.13727248775868
1,All Population,1,Deaths,75,Austria,3,Both,22,All ages,1029,Total cancers,3,Rate,2000,243.01322517855453,251.00916451512066,228.81019943007075
1,All Population,1,Deaths,63,Ukraine,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2005,6.23109486636028,6.491566216676541,6.0131903475395925
1,All Population,1,Deaths,119,Trinidad and Tobago,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2000,272.97148349803524,281.7364651168735,264.11215962618576
1,All Population,1,Deaths,139,Algeria,3,Both,22,All ages,1029,Total cancers,3,Rate,2000,31.993054463893454,37.5356422006231,27.709762517692344
1,All Population,1,Deaths,41,Uzbekistan,3,Both,22,All ages,297,Tuberculosis,3,Rate,2000,14.946270290536317,15.780280393594719,14.19001173762695
1,All Population,1,Deaths,41,Uzbekistan,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2000,1.4850781708664336,1.6729856945418233,1.3209417779158126
1,All Population,1,Deaths,41,Uzbekistan,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2000,60.25515234223946,62.479375374811056,57.99639983755795
1,All Population,1,Deaths,93,Sweden,3,Both,22,All ages,1029,Total cancers,3,Rate,2000,261.33279378460907,271.0098280897519,243.29970700780336
1,All Population,1,Deaths,36,Kazakhstan,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2000,477.2500435782532,488.9694894561218,463.5686407058365
1,All Population,1,Deaths,71,Australia,3,Both,22,All ages,297,Tuberculosis,3,Rate,2000,0.4261374893075871,0.4711406212535436,0.3685121392938081
1,All Population,1,Deaths,71,Australia,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2000,0.8805960386459535,0.9969436611759606,0.7598955102312739
1,All Population,1,Deaths,204,Chad,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2000,12.510585066266756,16.978124254045447,8.673087337924676
1,All Population,1,Deaths,19,Timor-Leste,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2000,127.72175385649155,156.19707595258774,105.10444254324821
1,All Population,1,Deaths,208,Guinea,3,Both,22,All ages,410,Neoplasms,3,Rate,2000,51.46290184014431,59.820340572548666,44.538996107153096
1,All Population,1,Deaths,105,Antigua and Barbuda,3,Both,22,All ages,297,Tuberculosis,3,Rate,2000,0.726408586858817,0.8178163229811624,0.6328686253848983
1,All Population,1,Deaths,105,Antigua and Barbuda,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2000,15.806634475093439,17.92997366679127,13.72560101632295
1,All Population,1,Deaths,105,Antigua and Barbuda,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2000,29.760729623661714,32.954228873515746,26.699630531041965
1,All Population,1,Deaths,22,Fiji,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2000,26.96209138542153,32.443935778391676,22.013961524305156
1,All Population,1,Deaths,22,Fiji,3,Both,22,All ages,345,Malaria,3,Rate,2000,0.0,0.0,0.0
1,All Population,1,Deaths,197,Eswatini,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2005,124.1670440684454,151.0820484093869,98.48338285109035
1,All Population,1,Deaths,119,Trinidad and Tobago,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2000,100.38759296254263,105.03690972493601,95.83560343866573
1,All Population,1,Deaths,76,Belgium,3,Both,22,All ages,410,Neoplasms,3,Rate,2000,292.91202789346164,303.96776754084124,274.9788596604749
1,All Population,1,Deaths,157,Yemen,3,Both,22,All ages,1029,Total cancers,3,Rate,2000,31.485973429733612,37.688458442828406,25.648304078643704
1,All Population,1,Deaths,80,France,3,Both,22,All ages,410,Neoplasms,3,Rate,2005,282.99471358026335,293.55965334197424,263.1254405296723
1,All Population,1,Deaths,153,Syrian Arab Republic,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2000,15.030349233164598,17.33988008747218,12.94358502389095
1,All Population,1,Deaths,153,Syrian Arab Republic,3,Both,22,All ages,345,Malaria,3,Rate,2000,0.00024298638357538542,0.0006048894865922103,5.799709907636723e-05
1,All Population,1,Deaths,101,Canada,3,Both,22,All ages,1029,Total cancers,3,Rate,2000,218.84554567735125,225.62156210997912,206.7467029904412
1,All Population,1,Deaths,170,Congo,3,Both,22,All ages,345,Malaria,3,Rate,2000,94.30117197077357,164.52392879392096,43.492682812201735
1,All Population,1,Deaths,57,Belarus,3,Both,22,All ages,345,Malaria,3,Rate,2000,0.0,0.0,0.0
1,All Population,1,Deaths,169,Central African Republic,3,Both,22,All ages,345,Malaria,3,Rate,2000,116.42346480350513,226.28191782696925,47.80244742820129
1,All Population,1,Deaths,102,United States of America,3,Both,22,All ages,297,Tuberculosis,3,Rate,2000,0.4330170521874895,0.48586036385596987,0.37439062071459706
1,All Population,1,Deaths,102,United States of America,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2000,5.827714259104222,6.002244401975362,5.6655169402492165
1,All Population,1,Deaths,102,United States of America,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2000,322.684025555011,342.349676640787,285.90919520433783
1,All Population,1,Deaths,136,Paraguay,3,Both,22,All ages,297,Tuberculosis,3,Rate,2000,5.754915688579393,6.718269660090388,4.962923356190867
1,All Population,1,Deaths,136,Paraguay,3,Both,22,All ages,298,HIV/AIDS,3,Rate,2000,3.3388648388911903,3.6086549746712677,3.0534924669397205
1,All Population,1,Deaths,91,Portugal,3,Both,22,All ages,587,Diabetes mellitus,3,Rate,2000,37.14760274776337,38.84856336921229,34.51254266228233
1,All Population,1,Deaths,140,Bahrain,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2000,134.6783703334215,145.7304567550101,123.08793692616958
1,All Population,1,Deaths,94,Switzerland,3,Both,22,All ages,491,Cardiovascular diseases,3,Rate,2000,324.8696200635824,345.85976263878115,285.05839778036625
1,All Population,1,Deaths,119,Trinidad and Tobago,3,Both,22,All ages,1029,Total cancers,3,Rate,2000,109.02714399987974,113.08462014387672,105.12867827968296
1,All Population,1,Deaths,75,Austria,3,Both,22,All ages,345,Malaria,3,Rate,2000,0.0,0.0,0.0
1,All Population,1,Deaths,136,Paraguay,3,Both,22,All ages,322,Lower respiratory infections,3,Rate,2000,24.93239134795267,27.022428939495224,22.773082121148935
